ticker,filing_date,start_date,start_price,return_1m,return_3m,negative_density,positive_density,word_count,negative_density_change,positive_density_change
ULTA,2022-03-25,2022-03-25,395.0700073242188,0.0310324221549562,0.0137190442445007,0.009020462525729507,0.006780481898534932,33036,3.196779897974601e-05,0.000548458887988431
ULTA,2021-03-26,2021-03-26,303.0,0.0863036102194203,0.151353086968853,0.00898849472674976,0.006232023010546501,33376,0.0009694016479908103,-0.0005141981509491234
ULTA,2020-03-27,2020-03-27,174.4499969482422,0.2535396761323059,0.0890800161465894,0.00801909307875895,0.006746221161495624,31425,-9.690610483812506e-06,-4.992768748995034e-05
ULTA,2019-04-02,2019-04-02,347.29998779296875,-0.0104232514956074,-0.0171897536151425,0.008028783689242763,0.006796148848985575,30017,0.0002682875370201435,-0.0002824627040877766
ULTA,2018-04-03,2018-04-03,204.3800048828125,0.2154809288285539,0.1377825018619933,0.0077604961522226195,0.007078611553073351,30797,0.00015115320244428292,-0.0004314790973600508
ULTA,2017-03-28,2018-01-02,229.6300048828125,-0.0445499750415839,-0.101511113804529,0.0076093429497783365,0.007510090650433402,30226,-1.0213912835706565e-05,0.000324982205424546
ULTA,2016-03-30,2018-01-02,229.6300048828125,-0.0445499750415839,-0.101511113804529,0.007619556862614043,0.007185108445008856,29923,-0.0017859738543920837,-0.000531400910844762
ULTA,2015-04-01,2018-01-02,229.6300048828125,-0.0445499750415839,-0.101511113804529,0.009405530717006127,0.007716509355853618,30195,-0.000590974001623723,-0.00025273216808905947
ULTA,2014-04-02,2018-01-02,229.6300048828125,-0.0445499750415839,-0.101511113804529,0.00999650471862985,0.007969241523942678,28610,0.001090457780322381,-0.000248784620847476
ULTA,2013-04-03,2018-01-02,229.6300048828125,-0.0445499750415839,-0.101511113804529,0.008906046938307469,0.008218026144790154,26162,-0.0004164224149920976,7.004111946533505e-05
ULTA,2012-03-28,2018-01-02,229.6300048828125,-0.0445499750415839,-0.101511113804529,0.009322469353299567,0.008147985025324819,27246,-0.0001319970670438375,-2.4170611781157425e-06
ULTA,2011-03-30,2018-01-02,229.6300048828125,-0.0445499750415839,-0.101511113804529,0.009454466420343404,0.008150402086502934,27606,-8.194843067132508e-05,0.0006162949800073122
