ticker,filing_date,start_date,start_price,return_1m,return_3m,negative_density,positive_density,word_count,negative_density_change,positive_density_change,momentum_3m
RVTY,2015-02-24,2018-01-02,72.28365325927734,0.0836202919394157,0.0224108998145837,0.0105193290156482,0.0093527495072207,49718,-0.0005536562389191,0.0005054899319633,
RVTY,2014-02-25,2018-01-02,72.28365325927734,0.0836202919394157,0.0224108998145837,0.0110729852545673,0.0088472595752573,53915,0.0011003503117768,-0.0001152558061086,
STE,2025-05-29,2025-05-29,242.4496307373047,-0.0172020215770745,0.0014131630086111,0.0117649385059516,0.0082651164630047,50574,0.0008718144401818,0.0003054752073993,0.11328221312601627
STE,2024-05-29,2024-05-29,218.9183959960937,-0.0150945463578676,0.0635489448831105,0.0108931240657698,0.0079596412556053,53520,0.0005537262171234,0.0002003500260707,-0.03436516702361336
STE,2023-05-26,2023-05-26,194.57276916503903,0.0845214465003822,0.1392250383307216,0.0103393978486463,0.0077592912295346,52711,0.0012850718929119,0.0002140195997559,0.06839064687818608
STE,2022-05-31,2022-05-31,219.38482666015625,-0.0948636504385571,-0.1284523485276126,0.0090543259557344,0.0075452716297786,51688,-0.0007691737921223,-0.0002812538366862,-0.009525418866898616
STE,2021-05-28,2021-05-28,182.4374084472656,0.0817354618324961,0.1191975589605343,0.0098234997478567,0.0078265254664649,49575,0.0007901315920158,-0.001667728819776,0.0760196662206234
STE,2020-05-29,2020-05-29,156.78817749023438,-0.0956190932209081,-0.0493543235360238,0.0090333681558409,0.009494254286241,32546,-0.0001252383664563,-0.0010053320072338,0.026415564839162187
VRTX,2026-02-13,2026-02-13,491.4700012207031,-0.0589659814726192,-0.1109324859671112,0.0088018122395337,0.0052050009510799,57829,-0.0002172544940336,0.0002752468115916,0.07100574955413919
VRTX,2025-02-13,2025-02-13,462.5799865722656,0.1106403750248798,-0.0609623903066278,0.0090190667335674,0.0049297541394882,79720,5.96553814507083e-05,-0.0003109059719419,-0.09670730466320043
VRTX,2024-02-15,2024-02-15,426.2900085449219,-0.0349761978072216,0.0336625438454381,0.0089594113521167,0.0052406601114301,75563,-4.484069103308924e-06,0.0004405494460546,0.12955802431210262
VRTX,2023-02-10,2023-02-10,297.3999938964844,-0.0072293004055431,0.1681574001075196,0.00896389542122,0.0048001106653755,72290,-8.639507311991416e-05,-5.335742307174818e-05,-0.057347871094553526
VRTX,2022-02-09,2022-02-09,244.2400054931641,-0.0317720667830653,-0.03799540849403,0.00905029049434,0.0048534680884473,70053,7.355414909387785e-05,-7.74152561244957e-05,0.260871877433968
ZBH,2026-02-20,2026-02-20,98.22156524658205,-0.1108859906834631,-0.133755322800504,0.0122944370131402,0.0080258084821779,50836,-0.0009549560659034,0.000825051374002,0.11712863016803188
ZBH,2025-02-25,2025-02-25,105.73114013671876,0.0306472785587246,-0.1205231458310605,0.0132493930790437,0.0072007571081759,48606,0.0001364021174933,-5.89587080767175e-05,-0.027925887637815006
ZBH,2024-02-23,2024-02-23,126.14654541015624,-0.0098310903166026,-0.1015028776578114,0.0131129909615503,0.0072597158162526,48349,-0.0006078497186141,0.0006931687255978,0.1408005299765196
ZBH,2023-02-24,2023-02-24,118.89611053466795,0.0268947842559312,0.0435525625048489,0.0137208406801645,0.0065665470906548,49341,0.000478170735871,0.0001434556805483,0.07000424755662893
ZBH,2022-02-25,2022-02-25,118.2104263305664,0.0236688510067428,-0.017300611065764,0.0132426699442935,0.0064230914101064,50443,-0.0006459417931797,0.0003168914220793,-0.05032772155362519
ZBH,2021-02-22,2021-02-22,148.6321258544922,-0.0261941707803964,0.0451211430736118,0.0138886117374733,0.006106199988027,50113,0.0007670345195105,-0.0001588602529367,0.05892981990028634
ZBH,2020-02-21,2020-02-21,144.74371337890625,-0.4865619311307997,-0.2229294162592912,0.0131215772179627,0.0062650602409638,45650,0.0001482419697459,-6.182997104027359e-06,0.09756732724015404
ZBH,2019-02-26,2019-02-26,112.6186294555664,0.028615455341586,-0.0892306554184908,0.0129733352482167,0.0062712432380678,41778,-2.1977917526736293e-05,-0.000498628465762,0.10206891332914991
ADP,2025-08-06,2025-08-06,293.4841003417969,-0.018797142984003,-0.1361675040998193,0.0096459066414035,0.0068161126011958,40639,2.414968894782002e-05,-0.000179297428013,-0.007891766613628781
ADP,2024-08-07,2024-08-07,246.79591369628903,0.0411339372278389,0.1303221704292756,0.0096217569524557,0.0069954100292089,40741,4.904563033789056e-05,0.0002093639976266,0.06464459727842731
ADP,2023-08-03,2023-08-03,231.1269378662109,0.0312500020630965,-0.147489145637112,0.0095727113221178,0.0067860460315822,38756,0.0004259748673203,4.907300538574671e-05,0.1519431813494363
ADP,2022-08-03,2022-08-03,223.05825805664065,0.0067125925190167,0.0015258908223951,0.0091467364547975,0.0067369730261964,38593,0.0001421187021038,0.0002977734366633,0.09128340968746862
ADP,2021-08-04,2021-08-04,189.9645233154297,-0.0258018886679519,0.066959877553463,0.0090046177526936,0.006439199589533,38980,-2.941563169404741e-05,0.0002607514703253,0.10733358005383953
ADP,2020-08-05,2020-08-05,118.15298461914062,0.0324254959852898,0.2435338075341258,0.0090340333843877,0.0061784481192077,38521,0.0007074076107054,-0.0043686111941232,-0.048546299536405546
ADP,2019-08-09,2019-08-09,143.79364013671875,-0.0202706803938172,-0.0288046258035624,0.0083266257736823,0.0105470593133309,36029,-0.0001937459203848,0.0011975239309149,0.06277251164569231
CARR,2026-02-05,2026-02-05,62.87604141235352,-0.0694135389144549,0.0690876796753321,0.0122200004039669,0.0080389424145104,49509,0.00074787081845,0.0005687184983599,0.10899391353947196
CARR,2025-02-11,2025-02-11,64.0076675415039,-0.0139656620633156,0.1493465789184793,0.0114721295855169,0.0074702239161505,52475,0.0005182450495951,0.0001026645663668,-0.11547711229164404
CARR,2024-02-06,2024-02-06,52.709716796875,0.0964831211585046,0.1868971428769934,0.0109538845359217,0.0073675593497836,51306,0.0006510121592455,-0.000489884174841,0.11712242494304004
CARR,2023-02-07,2023-02-07,42.413604736328125,0.0396484337056388,-0.0319108596936701,0.0103028723766762,0.0078574435246246,49889,-0.0001980160064664,0.0001714320654803,0.15087635665502108
CARR,2022-02-08,2022-02-08,43.286659240722656,-0.0488491662097313,-0.1699424129253927,0.0105008883831426,0.0076860114591443,50091,-0.0003849439999816,0.000363462998483,-0.1403836471704366
CTAS,2025-07-28,2025-07-28,218.30825805664065,-0.0315642987198623,-0.1323226660981823,0.0093513798558621,0.0067498681666373,28445,-0.0004648965917069,-0.0002475451118663,0.0747016125897142
CTAS,2024-07-25,2024-07-25,185.52764892578125,0.0467318982065576,0.1135582305403357,0.0098162764475691,0.0069974132785036,30154,0.0004496710467491,-0.0003191426383632,0.13762053836191068
CTAS,2023-07-27,2023-07-27,122.84178161621094,-0.0142100691392982,-0.0032791511744711,0.00936660540082,0.0073165559168669,28292,0.0003409842828075,-0.0002856697560108,0.1777533728987708
CTAS,2022-07-27,2022-07-27,98.61612701416016,0.0617331381786196,0.0055263061596202,0.0090256211180124,0.0076022256728778,30912,-0.0006782770575217,0.0009224875451984,-0.0018715895142374928
CTAS,2021-07-28,2021-07-28,93.1582260131836,0.0016707021494319,0.1054918190875262,0.0097038981755342,0.0066797381276793,30091,-0.0008120504837617,0.0001668394111969,0.12894034322263637
CTAS,2020-07-29,2020-07-29,71.90471649169922,0.0751470471988748,0.0595487705437682,0.0105159486592959,0.0065128987164823,31476,0.0014709626534252,-0.0023614271760699,0.27109780556058416
CTAS,2019-07-26,2019-07-26,60.94062042236328,-0.0051589280346596,0.0406967842316767,0.0090449860058707,0.0088743258925523,29298,0.0008508781114694,-0.0006270132223564,0.2028786212578002
CTAS,2018-07-27,2018-07-27,47.20643997192383,0.0341902167171654,-0.1528558043165653,0.0081941078944012,0.0095013391149088,31364,0.000495927464321,-1.0049102421636966e-05,0.20471996372597268
CTAS,2017-07-31,2018-01-02,36.113399505615234,0.0531077138044289,0.0803952841639685,0.0076981804300801,0.0095113882173304,31436,-0.0007947928722773,0.0009803298328996,
CTAS,2016-07-29,2018-01-02,36.113399505615234,0.0531077138044289,0.0803952841639685,0.0084929733023574,0.0085310583844308,26257,-0.0009189775024038,-0.0004458862906986,
CTAS,2015-07-30,2018-01-02,36.113399505615234,0.0531077138044289,0.0803952841639685,0.0094119508047613,0.0089769446751295,25287,-0.0001071896127734,-0.0019721095390307,
CTAS,2014-07-30,2018-01-02,36.113399505615234,0.0531077138044289,0.0803952841639685,0.0095191404175348,0.0109490542141602,24477,0.000493462363471,-0.0011002259880149,
CTAS,2013-07-30,2018-01-02,36.113399505615234,0.0531077138044289,0.0803952841639685,0.0090256780540638,0.0120492802021751,22159,-0.0008459000273767,-1.598189736322364e-05,
CTAS,2012-07-30,2018-01-02,36.113399505615234,0.0531077138044289,0.0803952841639685,0.0098715780814405,0.0120652620995384,21881,-0.000548965275463,0.0017842795911647,
CTAS,2011-07-29,2018-01-02,36.113399505615234,0.0531077138044289,0.0803952841639685,0.0104205433569036,0.0102809825083736,21496,-0.0019617782124513,0.0029999919226481,
CTAS,2010-07-30,2018-01-02,36.113399505615234,0.0531077138044289,0.0803952841639685,0.0123823215693549,0.0072809905857255,21563,-0.0002140911913588,-0.0019381231014635,
CTAS,2009-07-30,2018-01-02,36.113399505615234,0.0531077138044289,0.0803952841639685,0.0125964127607137,0.009219113687189,21911,0.0017105599621241,-0.0039584975953142,
DAL,2026-02-11,2026-02-11,71.03800201416016,-0.1747450057689252,-0.0024775823847963,0.0082070847104229,0.007430738859437,45083,0.0003180513337433,-0.0003499286741563,0.2715163737145072
DAL,2025-02-11,2025-02-11,63.63948059082031,-0.3200458822392623,-0.1772138552086387,0.0078890333766796,0.0077806675335934,46140,0.0006444862094335,0.0001865175539869,0.09531706747485358
DAL,2024-02-12,2024-02-12,39.45927810668945,0.0846353344683539,0.3114165653117411,0.0072445471672461,0.0075941499796065,51487,-0.0007472971465293,-0.0003612850206665,0.20997589227524016
DAL,2023-02-10,2023-02-10,36.93466567993164,-0.0707361890132213,-0.1294209859927509,0.0079918443137754,0.007955435000273,54931,-0.0001843414870844,0.0005071497986615,0.16586970688414193
DAL,2022-02-11,2022-02-11,40.96003723144531,-0.1764704731896689,-0.0944955346848426,0.0081761858008599,0.0074482852016115,59074,-0.0009532199022009,0.001265407265147,0.010356913338777751
DAL,2021-02-12,2021-02-12,41.88896942138672,0.1409100421439253,0.0697621388037565,0.0091294057030608,0.0061828779364644,62107,0.0014867279512638,-0.0026938865911184,0.21987447503273883
DAL,2020-02-13,2020-02-13,56.82364654541016,-0.390200227202269,-0.6699826960002224,0.007642677751797,0.0088767645275829,46188,-0.0005037753374478,-0.0010088189964445,0.03932198352638938
DAL,2019-02-15,2019-02-15,47.78971099853516,0.0046230036177179,0.0886357733122196,0.0081464530892448,0.0098855835240274,43700,-0.0005112315414936,0.0005292960988777,-0.11158058120335224
DAL,2018-02-23,2018-02-23,49.07577896118164,0.0299289051211431,0.0236312372225215,0.0086576846307385,0.0093562874251497,40080,-0.0005694505283372,-0.0001661160590165,
EMR,2025-11-10,2025-11-10,128.4139404296875,0.0585776454964841,0.1950238220400451,0.0083511956128385,0.0088522673496088,35923,0.000359624022747,-9.006999235842798e-05,-0.022182587397587605
EMR,2024-11-12,2024-11-12,124.74727630615234,0.0256937319868202,-0.0313785042084903,0.0079915715900914,0.0089423373419673,38916,2.757322652949777e-05,-0.0006580990415046,0.25474617067049365
EMR,2023-11-13,2023-11-13,82.42568969726562,0.0713765654359155,0.2341217360719012,0.0079639983635619,0.0096004363834719,36665,8.977385536960633e-05,0.0005596600962881,-0.09395615615030661
EMR,2022-11-14,2022-11-14,88.63325500488281,0.0309104374857647,-0.0830255605888371,0.0078742245081923,0.0090407762871838,37718,-0.0005226986630251,0.0007970816409885,0.06711452561721942
EMR,2021-11-15,2021-11-15,88.06421661376953,-0.0378706015800562,-0.0103849575573522,0.0083969231712175,0.0082436946461953,32631,-0.0002369467811162,0.0008389520134645,-0.04646752391062381
EMR,2020-11-16,2020-11-16,69.74309539794922,0.0421851567714106,0.088395313304892,0.0086338699523338,0.0074047426327307,33357,0.0002637955516725,-0.0014820030272306,0.11650959431462349
EMR,2019-11-18,2019-11-18,63.40657806396485,0.0406460151318273,-0.0077901994590912,0.0083700744006613,0.0088867456599614,29032,-0.0004386818779202,-0.0018711822206893,0.2768727928412098
EMR,2018-11-19,2018-11-19,57.643463134765625,-0.1717791171504943,0.0085384128318599,0.0088087562785816,0.0107579278806507,26678,-0.0004609175374987,0.0010616163575541,-0.08446675818666494
EMR,2017-11-20,2018-01-02,57.94742965698242,0.0260112012905899,-0.030300177656258,0.0092696738160803,0.0096963115230966,25783,-0.000423318565303,0.0003050465310169,
EMR,2016-11-16,2018-01-02,57.94742965698242,0.0260112012905899,-0.030300177656258,0.0096929923813834,0.0093912649920796,26514,0.0017845882265203,0.0030173273150258,
EMR,2015-11-18,2018-01-02,57.94742965698242,0.0260112012905899,-0.030300177656258,0.007908404154863,0.0063739376770538,8472,0.000509083436765,0.00079412205357,
EMR,2014-11-19,2018-01-02,57.94742965698242,0.0260112012905899,-0.030300177656258,0.007399320718098,0.0055798156234837,8244,0.000257299877447,-0.0007426290551253,
FTV,2026-02-25,2026-02-25,58.198978424072266,-0.0591567679980347,0.0283874827753891,0.0135504292775995,0.0070462232243517,46124,0.0010516441672875,-0.0001459237287049,0.09324279374378142
FTV,2025-02-25,2025-02-25,59.59342575073242,-0.0544517211207562,-0.1089033782294638,0.0124987851103119,0.0071921469530566,51445,0.0001150619544723,0.0005313499542433,0.058492099077176896
FTV,2024-02-27,2024-02-27,64.26958465576172,-0.0011610952258342,-0.1342313213657784,0.0123837231558396,0.0066607969988133,52246,0.0005269569739905,-0.0013514510236414,0.2746350984179924
FTV,2023-02-28,2023-02-28,49.54255676269531,0.0091509510379537,0.0098088253094335,0.0118567661818491,0.0080122480224547,58785,0.0008715572898847,0.0004523483597957,-0.019218703705285
FTV,2022-03-01,2022-03-01,46.8831672668457,-0.0194127146303692,-0.0239394324279924,0.0109852088919643,0.0075598996626589,57805,0.0004705703929531,0.0003732889454448,-0.14964520381104196
FTV,2021-02-26,2021-02-26,48.51236343383789,0.0698877310104995,0.0990636715163881,0.0105146384990112,0.0071866107172141,62199,0.0002705586477221,0.0010644091492839,-0.08982997831615958
FTV,2020-02-27,2020-02-27,43.17652893066406,-0.293640755975102,-0.1235206036718044,0.010244079851289,0.0061222015679301,49492,0.0004939515601273,-0.0007660469616557,-0.009251326349883904
GEV,2026-01-29,2026-01-29,716.5902709960938,0.2283138489763951,0.5111935788712942,0.0122000160526527,0.0085480375632073,49836,-0.0009867971341604,0.0008117738269435,0.247178487310435
GNRC,2026-02-18,2026-02-18,228.3500061035156,-0.1204291625354005,0.0684037429370887,0.0101491016673524,0.0053684437391014,51039,0.0003046160060597,0.0002321903506009,0.5439454820978922
GNRC,2025-02-19,2025-02-19,142.4199981689453,-0.0636146445378151,-0.1064456974274872,0.0098444856612926,0.0051362533885004,49063,-0.0001487978752306,-0.0001962115535954,-0.22791672241794092
GNRC,2024-02-21,2024-02-21,113.62000274658205,0.0555359743536316,0.3574193979869329,0.0099932835365233,0.0053324649420959,49133,0.0016024293518813,-8.168518732597132e-05,0.0023659011266057295
GNRC,2023-02-22,2023-02-22,118.6999969482422,-0.0976410837057083,-0.0096882386356408,0.0083908541846419,0.0054141501294219,46360,0.001452191958719,-0.0005993571330445,0.1254009288622575
GNRC,2022-02-22,2022-02-22,282.4700012207031,0.1239777281209753,-0.1833823160969393,0.0069386622259228,0.0060135072624664,43236,-0.000461473694941,0.000123603162187,-0.32122047261801956
GNRC,2021-02-23,2021-02-23,333.0400085449219,-0.1085755546911474,-0.0672591680331492,0.0074001359208638,0.0058899041002793,39729,0.0001472121644014,-0.0007607007283106,0.5534025938040656
GNRC,2020-02-25,2020-02-25,107.30999755859376,-0.1820892867401107,0.0996179543808977,0.0072529237564623,0.00665060482859,39846,-0.0002380354307254,-0.0007255503863803,0.20170485469315902
GNRC,2019-02-26,2019-02-26,51.970001220703125,-0.0286704183850053,0.0862035681548463,0.0074909591871878,0.0073761552149704,34842,-0.00087829569721,0.000350459643118,-0.06647811253424107
GNRC,2018-02-26,2018-02-26,46.20000076293945,-0.0244588971743414,0.061471863759493,0.0083692548843979,0.0070256955718524,35726,-0.0002382817480113,0.0007499665221359,
GNRC,2017-02-24,2018-01-02,48.02999877929688,0.0249844012791584,-0.0485113070076063,0.0086075366324092,0.0062757290497164,34737,0.0003131136168354,0.0003304258392527,
GNRC,2016-02-26,2018-01-02,48.02999877929688,0.0249844012791584,-0.0485113070076063,0.0082944230155737,0.0059453032104637,34481,0.0009389366881248,-0.0007179020508723,
GNRC,2015-02-27,2018-01-02,48.02999877929688,0.0249844012791584,-0.0485113070076063,0.0073554863274489,0.0066632052613361,34668,-0.0005569670695416,0.0004405300474316,
MMM,2026-02-03,2026-02-03,154.18714904785156,0.0079068293126569,-0.0784888660438807,0.0113246180500866,0.0049141597101905,63490,-0.0005638721828423,-0.0004819334614023,-0.07453894763723123
MMM,2025-02-05,2025-02-05,148.19029235839844,-0.0356074090907359,-0.0861011435677365,0.0118884902329289,0.0053960931715929,70236,-0.0009553859643506,-0.0002896181983719,0.19860619138608326
MMM,2024-02-07,2024-02-07,73.7140884399414,0.0172599396823776,0.2483868260053221,0.0128438761972796,0.0056857113699648,68593,0.0015379015280466,0.0001942379591945,0.01834335524641162
MMM,2023-02-08,2023-02-08,85.37114715576172,-0.0851383232555244,-0.1129201349768944,0.0113059746692329,0.0054914734107702,74297,0.0010525168687915,-0.0009786229552836,-0.05142121726642079
MMM,2022-02-09,2022-02-09,116.28534698486328,-0.1302702517223576,-0.0966432798117119,0.0102534578004413,0.0064700963660539,72951,-0.0006037661564135,0.0007789240697155,-0.09705124968834122
MMM,2021-02-04,2021-02-04,121.97840881347656,0.0462132302857514,0.1523316867186384,0.0108572239568549,0.0056911722963383,70460,0.0008385574457425,-5.4613155449553634e-05,0.06940969012876619
MMM,2020-02-06,2020-02-06,108.1637191772461,-0.1075908666252624,-0.0971836186675328,0.0100186665111124,0.0057457854517879,68572,0.0001208662211587,-0.0020042100736188,-0.06581044011356652
NDSN,2025-12-17,2025-12-17,236.6697692871093,0.1176542949597012,0.1069756466471831,0.0101630820137083,0.0069132592767667,33848,0.000425956027221,0.0005543198570199,0.03839561749726106
NDSN,2024-12-18,2024-12-18,207.70703125,0.0349686254066914,-0.0171583939452353,0.0097371259864872,0.0063589394197467,35226,0.000422658898593,-0.0011756931927535,-0.13852250809879896
NDSN,2023-12-20,2023-12-20,246.94761657714844,-0.0028229804586134,0.0555141668364336,0.0093144670878941,0.0075346326125003,33711,4.623350417717366e-05,-0.0019153310414855,0.14612918970194877
NDSN,2022-12-19,2022-12-19,223.44265747070312,0.0017994968155918,-0.1075475066203264,0.0092682335837169,0.0094499636539859,33016,-0.0010035790007551,0.0008901198335924,0.06853785350042729
NDSN,2021-12-17,2021-12-17,234.95068359375,-0.044288352151694,-0.0723114475070607,0.0102718125844721,0.0085598438203934,33295,0.0002855677426564,0.0010495274517552,0.03373060594209898
NDSN,2020-12-18,2020-12-18,186.7801513671875,-0.0333619697497489,-0.0009454428884853,0.0099862448418156,0.0075103163686382,36350,0.0008236080385578,-0.0016523204346195,0.05106905775284609
NDSN,2019-12-13,2019-12-13,150.17649841308594,0.0300635025498459,-0.3154238883345169,0.0091626368032578,0.0091626368032578,31432,-0.0004135724107965,-0.0033038464644929,0.12189439169656979
NDSN,2018-12-14,2018-12-14,108.99290466308594,0.046210121043674,0.127514731639927,0.0095762092140543,0.0124664832677508,28717,-0.0003760605127659,-0.0003631433528781,-0.1778666205887145
NDSN,2017-12-15,2018-01-02,134.57774353027344,-0.0217065526248266,-0.0771016590498052,0.0099522697268203,0.0128296266206289,29541,-0.0001704296596827,0.0010368522511674,
NDSN,2016-12-15,2018-01-02,134.57774353027344,-0.0217065526248266,-0.0771016590498052,0.010122699386503,0.0117927743694614,29340,0.0003230478185588,0.0011220426621444,
TT,2026-02-05,2026-02-05,434.1153869628906,-0.0174223817025307,0.0797735382116657,0.0117753011370032,0.0066869300911854,44415,0.0005885819426155,7.180800636859015e-05,0.018961227172101136
TT,2025-02-06,2025-02-06,353.47125244140625,-0.0514585480601588,0.1371789932886948,0.0111867191943876,0.0066151220848168,47467,-0.0003585738784364,0.0001505841030744,-0.048925246068877826
TT,2024-02-08,2024-02-08,264.07196044921875,0.0511980085772629,0.2369744519600467,0.0115452930728241,0.0064645379817423,48418,-0.0001458550578768,-0.0001732933745165,0.24893808020860808
TT,2023-02-10,2023-02-10,176.3721923828125,0.0367315503920497,-0.0256038553723212,0.011691148130701,0.0066378313562588,46702,-0.0002815680891353,-0.0002037207693619,0.09951334158327718
TT,2022-02-07,2022-02-07,148.56576538085938,-0.0340541468792489,-0.139241625708706,0.0119727162198363,0.0068415521256207,48527,0.0011196169648196,0.0008235812193973,-0.1377624338469584
TT,2021-02-09,2021-02-09,136.11138916015625,0.1224529147117394,0.2589189744261224,0.0108530992550167,0.0060179709062234,48189,0.0021377044989012,-0.0013303031038346,0.0360937612359542
TT,2020-02-18,2020-02-18,103.12032318115234,-0.2582430237166739,-0.2727187038770623,0.0087153947561154,0.0073482740100581,40962,-0.0004670861832802,-0.0017229041300721,0.1525421641461191
UNP,2026-02-06,2026-02-06,250.0077972412109,-0.0043639386003035,0.0530956950744518,0.0093551294857115,0.0083562745145808,41047,0.0006264552239646,-0.0002873801926684,0.16349659090341584
UNP,2025-02-07,2025-02-07,233.99327087402344,-0.0123625829907995,-0.1014982540248007,0.0087286742617468,0.0086436547072493,35286,-0.0003305806607564,0.0012483445664303,0.04722750870660386
UNP,2024-02-09,2024-02-09,235.895751953125,0.0121300178322114,-0.0031016198023452,0.0090592549225033,0.007395310140819,32453,0.001127419136291,-0.0010942328491112,0.18026518162304428
UNP,2023-02-10,2023-02-10,189.55300903320312,-0.0439592656771002,-0.0251468579790326,0.0079318357862122,0.0084895429899302,32275,-0.000348698684649,0.0003658368234413,0.0031928869483175415
UNP,2022-02-04,2022-02-04,218.5995178222656,0.0508333090188022,-0.0481680408216086,0.0082805344708613,0.0081237061664889,31882,-0.0004895798769422,0.0006471190086268,0.03506155082963036
ACN,2025-10-10,2025-10-10,238.91392517089844,0.0149830148089764,0.166099386599221,0.0112600659913703,0.007683610604767,43339,0.0002504725697166,-0.0008591029630721,-0.09982504103846723
ACN,2024-10-10,2024-10-10,352.9940185546875,-0.015343253356904,-0.0330408091773531,0.0110095934216537,0.0085427135678391,43780,0.0005133179065139,-0.0004057240833168,0.17528893217312125
ADSK,2026-03-03,2026-03-03,253.3999938964844,-0.0612865002105762,-0.0660615257994577,0.0127486638954869,0.006272268408551,53888,0.0002473488904022,0.0002057116178648,-0.18592996168451315
ADSK,2025-03-06,2025-03-06,260.3900146484375,-0.0571451257902174,0.1452820171439421,0.0125013150050846,0.0060665567906862,57034,0.001978123509982,0.0001573800280516,-0.09914041553080888
ADSK,2024-06-10,2024-06-10,218.1999969482422,0.1401008604572531,0.180614064869435,0.0105231914951026,0.0059091767626345,74122,-0.0005535138043753,0.0001407966865485,-0.16343996405859906
ADSK,2023-03-14,2023-03-14,199.22000122070312,-0.0146069854647054,0.070625398951998,0.011076705299478,0.0057683800760859,56515,-0.000379344484837,-0.0001187566186314,0.01832122692256366
ADSK,2022-03-14,2022-03-14,188.6999969482422,0.0394276765327501,-0.0826708590197032,0.0114560497843151,0.0058871366947174,56564,-0.0006550381254781,2.4388075138583043e-06,-0.2850929458788337
ADSK,2021-03-19,2021-03-19,261.5,0.0950668655891491,0.0630210745175072,0.0121110879097932,0.0058846978872036,52679,0.0016078492451196,0.0007227646535215,-0.09833319528334905
ADSK,2020-03-19,2020-03-19,149.22999572753906,0.1919185164485211,0.5953227510565764,0.0105032386646736,0.0051619332336821,50175,0.0002944039468722,-0.0003306527456673,-0.21857951935782782
ADSK,2019-03-25,2019-03-25,154.69000244140625,0.1397633639922966,0.0892753076516674,0.0102088347178014,0.0054925859793494,51524,-0.0003337463564074,9.415856472673196e-05,0.23445129947953647
ADSK,2018-03-22,2018-03-22,131.41000366210938,-0.0169698723398721,0.0481698626790303,0.0105425810742088,0.0053984274146226,51126,-0.0008621695943455,-0.001601729892283,
ADSK,2017-03-21,2018-01-02,107.12000274658205,0.0788834646338896,0.1902538903180548,0.0114047506685543,0.0070001573069057,50856,0.0007534564790453,-0.0016659494350962,
APH,2026-02-11,2026-02-11,143.539306640625,-0.0702581654156823,-0.1329744938658393,0.0070148498438236,0.0073289475980246,57307,8.556821544243413e-05,0.0002011709229971,0.003948166608791492
APH,2025-02-07,2025-02-07,69.02613067626953,-0.116905444474447,0.161740956759588,0.0069292816283811,0.0071277766750275,55417,-0.0005117862500624,0.0005766074996038,0.006794742024738065
APH,2024-02-07,2024-02-07,51.12030029296875,0.0589870963697907,0.216817179170323,0.0074410678784436,0.0065511691754236,52815,0.000164502861502,-9.587113267315022e-05,0.22108169003981137
APH,2023-02-08,2023-02-08,39.45718002319336,-0.0588092208576567,-0.0690585928523166,0.0072765650169416,0.0066470403080967,54009,0.0004911536513775,0.0007639442836981,0.07556131458177395
APH,2022-02-09,2022-02-09,38.39555740356445,-0.0797599443228203,-0.1430345155792279,0.006785411365564,0.0058830960243986,55413,-0.000332543311949,0.0003215454308898,-0.041910584544197715
APH,2021-02-10,2021-02-10,31.2412052154541,-0.0239112093863819,-0.0204837921609895,0.007117954677513,0.0055615505935087,48188,0.000175853727795,-0.0004163696687483,0.08975478593439812
APH,2020-02-12,2020-02-12,24.37989616394043,-0.2312893035386162,-0.2073609732119645,0.0069421009497179,0.0059779202622571,41486,-1.963788649347008e-06,-0.0018409872777942,0.0067536883131953385
APH,2019-02-13,2019-02-13,21.415483474731445,0.0387547748324015,0.0175847072123405,0.0069440647383673,0.0078189075400513,36578,0.0003961255994055,-0.0005637198600688,0.007561169530256429
APH,2018-02-21,2018-02-21,20.876617431640625,-0.022864665940636,-0.023640611181359,0.0065479391389618,0.0083826274001202,31613,-0.0001002603070215,3.775205385981618e-05,
APH,2017-02-17,2018-01-02,20.271699905395508,0.0571754845995218,-0.0300000686851378,0.0066481994459833,0.0083448753462603,28880,0.0004771525460269,-4.188106621854162e-06,
APH,2016-02-19,2018-01-02,20.271699905395508,0.0571754845995218,-0.0300000686851378,0.0061710468999564,0.0083490634528822,27548,0.000355749973206,-0.0017025424933551,
CDNS,2026-02-19,2026-02-19,296.5899963378906,-0.0427863468023013,0.1830810849354658,0.0105453147717967,0.0057155271821782,59837,0.0004996021713395,-0.0001644403766214,-0.02017410969485267
CDNS,2025-02-21,2025-02-21,258.3399963378906,0.0341023367789743,0.2256329231679736,0.0100457126004571,0.0058799675587996,54252,0.0005604070492209,9.962893895306378e-06,-0.08188080279078302
CDNS,2024-02-14,2024-02-14,300.739990234375,-0.0076477617465382,-0.0254039515160764,0.0094853055512362,0.0058700046649043,51448,0.0010201547850473,0.0002265708207784,0.11513974331195143
CDNS,2023-02-13,2023-02-13,185.6999969482422,0.0928379417150402,0.0894453467060694,0.0084651507661888,0.0056434338441258,48552,-0.0005879872176292,-0.0003701239953667,0.13442783733464503
CDNS,2022-02-22,2022-02-22,135.2100067138672,0.1633014235328862,0.0918570930569409,0.009053137983818,0.0060135578394926,45730,-0.000356120371337,-0.000266678279632,-0.28263873883168866
CDNS,2021-02-22,2021-02-22,133.16000366210938,-0.0368729613027677,-0.0728447304811605,0.0094092583551551,0.0062802361191247,45062,-0.0001468140485257,0.0008449039318459,0.25785828332505556
GEN,2025-05-15,2025-05-15,28.291831970214844,0.0407601448331524,0.0910300552791911,0.0141909118176364,0.0058113377324535,53344,0.0015907347340666,-0.0008179446250282,0.02527324403433706
