ticker,filing_date,start_date,start_price,return_1m,return_3m
GPC,2021-02-19,2021-02-19,87.47320556640625,0.13509839438834836,0.28745523008231455
GPC,2020-02-21,2020-02-21,79.47235107421875,-0.4726212487759922,-0.190946854059866
GPC,2019-02-25,2019-02-25,87.85281372070312,0.0029029849994495205,-0.09437428115776192
LEN,2026-01-28,2026-01-28,109.71604919433594,0.03683005182918042,-0.19145831684711911
LEN,2025-01-23,2025-01-23,130.97105407714844,-0.10599949739721892,-0.18122674923301818
LEN,2024-01-26,2024-01-26,138.5296173095703,0.03699944386169918,0.0432718335501967
LEN,2023-01-26,2023-01-26,92.18143463134766,-0.041191964679217374,0.12052401819008707
LEN,2022-01-28,2022-01-28,84.5337142944336,-0.032969305152715234,-0.1772164682626891
LEN,2021-01-22,2021-01-22,75.47950744628906,0.014563869304829113,0.21019270714881366
LEN,2020-01-27,2020-01-27,59.55335235595703,-0.03670691591625019,-0.3239344398385965
LEN,2019-01-28,2019-01-28,39.23738479614258,0.09703480851597535,0.17250852992632115
LEN,2018-01-25,2018-01-25,60.145729064941406,-0.13173627286935452,-0.2065151664486775
LEN,2017-01-20,2018-01-02,56.92490005493164,-0.030297829703171297,-0.030606289647707507
LEN,2016-01-22,2018-01-02,56.92490005493164,-0.030297829703171297,-0.030606289647707507
LULU,2026-03-17,2026-03-17,159.27000427246094,0.022917020145490685,-0.2748163690482749
LULU,2025-03-27,2025-03-27,341.5299987792969,-0.21377334356155764,-0.3118613149284867
LULU,2024-03-21,2024-03-21,478.8399963378906,-0.2444448849055063,-0.3488012494591517
LULU,2023-03-28,2023-03-28,320.3099975585937,0.1803564966875697,0.17464332324242648
LULU,2022-03-29,2022-03-29,343.9700012207031,0.05366744596786388,-0.17731194586135346
LULU,2021-03-30,2021-03-30,317.0899963378906,0.08139644219835507,0.15632788134822473
LULU,2020-03-26,2020-03-26,200.8000030517578,0.129930258672186,0.4697709183138825
LULU,2019-03-27,2019-03-27,146.8000030517578,0.20633509983956433,0.207833745726006
LULU,2018-03-27,2018-03-27,78.70999908447266,0.2504128994248829,0.610849985901468
LULU,2017-03-29,2018-01-02,79.69000244140625,-0.011042851748681248,0.10729069093265298
LULU,2016-03-30,2018-01-02,79.69000244140625,-0.011042851748681248,0.10729069093265298
LULU,2015-03-26,2018-01-02,79.69000244140625,-0.011042851748681248,0.10729069093265298
LULU,2014-03-27,2018-01-02,79.69000244140625,-0.011042851748681248,0.10729069093265298
LULU,2013-03-21,2018-01-02,79.69000244140625,-0.011042851748681248,0.10729069093265298
MAR,2026-02-10,2026-02-10,357.95050048828125,-0.11807118945153006,-0.023496072492510622
MAR,2025-02-11,2025-02-11,284.1049499511719,-0.1742326778165777,-0.04599491425526325
MAR,2024-02-13,2024-02-13,229.47755432128903,0.057852957512384284,0.006112025361191709
MAR,2023-02-14,2023-02-14,175.20846557617188,-0.10901581908130853,-0.03469795937491449
MAR,2022-02-15,2022-02-15,174.06884765625,-0.054966805098557336,-0.08850243903807364
MAR,2021-02-18,2021-02-18,126.78591918945312,0.1538112335934756,0.056447903380437925
MAR,2020-02-27,2020-02-27,114.93155670166016,-0.3409395678221948,-0.23403542771195152
MAR,2019-03-01,2019-03-01,117.7729721069336,0.024105868473905057,0.006916357139937546
MAR,2018-02-15,2018-02-15,131.68019104003906,-0.008097992616972416,-0.016079991721701825
ROST,2025-04-01,2025-04-01,127.58452606201172,0.07605915985514122,0.02157664294510253
ROST,2024-04-02,2024-04-02,140.48837280273438,-0.11038404717430539,0.0075725699643511835
ROST,2023-03-28,2023-03-28,99.74111938476562,0.023366230999012583,0.05383435878465881
ROST,2022-03-29,2022-03-29,91.1993408203125,0.09021456154088114,-0.2456292120920085
ROST,2021-03-30,2021-03-30,113.64674377441406,0.0897157917081377,0.017213051693532266
ROST,2020-03-31,2020-03-31,81.91462707519531,0.05047708265303519,-0.01989174713976738
ROST,2019-04-02,2019-04-02,87.40967559814453,0.027730739416848893,0.049841576662432496
ROST,2018-04-03,2018-04-03,70.29491424560547,0.04606327863034321,0.11275943039139014
ROST,2017-03-28,2018-01-02,74.04419708251953,0.018633564692289717,-0.02036059107351673
ROST,2016-03-29,2018-01-02,74.04419708251953,0.018633564692289717,-0.02036059107351673
ROST,2015-03-31,2018-01-02,74.04419708251953,0.018633564692289717,-0.02036059107351673
ROST,2014-04-01,2018-01-02,74.04419708251953,0.018633564692289717,-0.02036059107351673
TPR,2025-08-14,2025-08-14,94.4730987548828,0.15569042746304596,0.09075693677137742
TPR,2024-08-15,2024-08-15,37.83049774169922,0.1129896850249037,0.3188131375517569
TPR,2023-08-17,2023-08-17,32.17302703857422,-0.11272834156552203,-0.09782858977615039
TPR,2022-08-18,2022-08-18,33.87281036376953,-0.11070820674101423,-0.07768177320617675
TPR,2021-08-19,2021-08-19,35.28608322143555,-0.04791160249663917,0.13193582510768875
TPR,2020-08-13,2020-08-13,13.554003715515137,0.13545042312689848,0.642255429993084
TPR,2019-08-15,2019-08-15,16.363447189331055,0.33252653319515346,0.35968898583182796
TPR,2018-08-16,2018-08-16,41.66819763183594,-0.010299487286905107,-0.19487647609627623
TPR,2017-08-18,2018-01-02,36.1908073425293,0.037560806910108324,0.17042040736347697
TPR,2016-08-19,2018-01-02,36.1908073425293,0.037560806910108324,0.17042040736347697
TPR,2015-08-14,2018-01-02,36.1908073425293,0.037560806910108324,0.17042040736347697
TPR,2014-08-15,2018-01-02,36.1908073425293,0.037560806910108324,0.17042040736347697
ULTA,2026-03-26,2026-03-26,521.6400146484375,0.03454481632939599,-0.06362625854877102
ULTA,2025-03-27,2025-03-27,370.3399963378906,0.04347358174304872,0.23743045186930267
ULTA,2024-03-26,2024-03-26,514.3400268554688,-0.20673097860945366,-0.2458685215416686
ULTA,2023-03-24,2023-03-24,513.97998046875,0.054243367333852044,-0.09807769769273367
ULTA,2022-03-25,2022-03-25,395.0700073242188,0.031032422154956274,0.013719044244500767
ULTA,2021-03-26,2021-03-26,303.0,0.08630361021942035,0.15135308696885308
ULTA,2020-03-27,2020-03-27,174.4499969482422,0.2535396761323059,0.08908001614658945
ULTA,2019-04-02,2019-04-02,347.29998779296875,-0.01042325149560741,-0.017189753615142522
ULTA,2018-04-03,2018-04-03,204.3800048828125,0.21548092882855396,0.13778250186199337
ULTA,2017-03-28,2018-01-02,229.6300048828125,-0.04454997504158398,-0.10151111380452904
ULTA,2016-03-30,2018-01-02,229.6300048828125,-0.04454997504158398,-0.10151111380452904
ULTA,2015-04-01,2018-01-02,229.6300048828125,-0.04454997504158398,-0.10151111380452904
ULTA,2014-04-02,2018-01-02,229.6300048828125,-0.04454997504158398,-0.10151111380452904
ULTA,2013-04-03,2018-01-02,229.6300048828125,-0.04454997504158398,-0.10151111380452904
ULTA,2012-03-28,2018-01-02,229.6300048828125,-0.04454997504158398,-0.10151111380452904
ULTA,2011-03-30,2018-01-02,229.6300048828125,-0.04454997504158398,-0.10151111380452904
ULTA,2010-03-31,2018-01-02,229.6300048828125,-0.04454997504158398,-0.10151111380452904
ULTA,2009-04-02,2018-01-02,229.6300048828125,-0.04454997504158398,-0.10151111380452904
ULTA,2008-04-16,2018-01-02,229.6300048828125,-0.04454997504158398,-0.10151111380452904
CL,2026-02-23,2026-02-23,96.5002670288086,-0.12945418039459755,-0.0610388613401307
CL,2025-02-13,2025-02-13,85.11074829101562,0.03373227667163037,0.02713758319113313
CL,2024-02-15,2024-02-15,79.33147430419922,0.056240181532553724,0.1377079639762322
CL,2023-02-16,2023-02-16,67.35970306396484,0.004259952830290237,0.10209253150791864
CL,2022-02-17,2022-02-17,71.47286987304688,-0.06317102778239159,-0.04534978947687529
CL,2021-02-18,2021-02-18,69.5071029663086,-0.04750991582729036,0.06298919864968022
CL,2020-02-21,2020-02-21,65.8118667602539,-0.20715884931915296,-0.0732005787556429
CL,2019-02-21,2019-02-21,56.16667938232422,-0.010495010852528242,0.07913489205676982
CL,2018-02-15,2018-02-15,58.45561218261719,-0.016287617656939646,-0.12025982087457732
HSY,2026-02-17,2026-02-17,217.72613525390625,-0.030446635690207557,-0.11939834184835563
HSY,2025-02-18,2025-02-18,156.92642211914062,0.02675021124370769,-0.03140486546036547
HSY,2024-02-20,2024-02-20,180.8090057373047,0.023040805353880423,0.0822295524899408
HSY,2023-02-17,2023-02-17,219.80430603027344,0.010386811055393963,0.10961961722571067
HSY,2022-02-18,2022-02-18,181.7321014404297,0.028185066408508375,0.02612108569315108
HSY,2021-02-17,2021-02-17,132.42495727539062,0.037106206736983616,0.14821304168574612
KMB,2026-02-12,2026-02-12,105.49018096923828,-0.0624572885905923,-0.09602779643517168
KMB,2025-02-13,2025-02-13,126.7091827392578,0.04284109381813361,0.02375959671546779
KMB,2024-02-08,2024-02-08,108.61214447021484,0.06453380796067099,0.14749314256641144
KMB,2023-02-09,2023-02-09,111.56647491455078,-0.031076626583669054,0.13109275843843382
KMB,2022-02-10,2022-02-10,109.9368133544922,-0.08213849647020988,0.07574437331458284
KMB,2021-02-11,2021-02-11,107.18873596191406,0.025307410785424755,0.021488753788228676
